subj_idx,rt,response,condition,session,cond_v
DSPD1004,0.365,1,go,2,go2
DSPD1004,0.487,1,nogo,2,nogo2
DSPD1004,0.456,1,go,2,go2
DSPD1004,0.351,1,go,2,go2
DSPD1004,0.359,1,go,2,go2
DSPD1004,0.471,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.376,1,go,2,go2
DSPD1004,0.397,1,go,2,go2
DSPD1004,0.444,1,go,2,go2
DSPD1004,0.406,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.398,1,go,2,go2
DSPD1004,0.414,1,go,2,go2
DSPD1004,0.425,1,go,2,go2
DSPD1004,0.559,1,go,2,go2
DSPD1004,0.385,1,go,2,go2
DSPD1004,0.709,1,go,2,go2
DSPD1004,0.41,1,go,2,go2
DSPD1004,0.359,1,go,2,go2
DSPD1004,0.329,1,go,2,go2
DSPD1004,0.521,1,go,2,go2
DSPD1004,0.41,1,go,2,go2
DSPD1004,0.476,1,go,2,go2
DSPD1004,0.307,1,go,2,go2
DSPD1004,0.336,1,go,2,go2
DSPD1004,0.364,1,go,2,go2
DSPD1004,0.346,1,go,2,go2
DSPD1004,0.318,1,go,2,go2
DSPD1004,0.337,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.394,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.326,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.627,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.383,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.419,1,go,2,go2
DSPD1004,0.454,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.466,1,nogo,2,nogo2
DSPD1004,0.418,1,go,2,go2
DSPD1004,0.348,1,go,2,go2
DSPD1004,0.285,1,go,2,go2
DSPD1004,0.231,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.37,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.381,1,go,2,go2
DSPD1004,0.36,1,go,2,go2
DSPD1011,-1,0,go,1,go1
DSPD1011,0.314,1,go,1,go1
DSPD1011,0.379,1,go,1,go1
DSPD1011,0.448,1,nogo,1,nogo1
DSPD1011,0.499,1,go,1,go1
DSPD1011,0.331,1,go,1,go1
DSPD1011,0.344,1,go,1,go1
DSPD1011,0.294,1,go,1,go1
DSPD1011,0.316,1,go,1,go1
DSPD1011,0.466,1,go,1,go1
DSPD1011,0.311,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.315,1,go,1,go1
DSPD1011,-1,0,go,1,go1
DSPD1011,0.484,1,go,1,go1
DSPD1011,0.354,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.418,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.386,1,go,1,go1
DSPD1011,-1,0,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.43,1,go,1,go1
DSPD1011,0.426,1,go,1,go1
DSPD1011,0.382,1,go,1,go1
DSPD1011,0.548,1,go,1,go1
DSPD1011,0.354,1,go,1,go1
DSPD1011,0.326,1,go,1,go1
DSPD1011,0.524,1,go,1,go1
DSPD1011,0.6,1,nogo,1,nogo1
DSPD1011,0.375,1,go,1,go1
DSPD1011,0.472,1,go,1,go1
DSPD1011,0.469,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.407,1,go,1,go1
DSPD1011,0.32,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.339,1,go,1,go1
DSPD1011,0.421,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.357,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.401,1,go,1,go1
DSPD1011,0.438,1,go,1,go1
DSPD1011,0.438,1,go,1,go1
DSPD1011,0.63,1,go,1,go1
DSPD1011,0.353,1,go,1,go1
DSPD1011,0.312,1,go,1,go1
DSPD1011,0.418,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.377,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.651,1,go,1,go1
DSPD1011,0.335,1,nogo,1,nogo1
DSPD1011,0.431,1,nogo,1,nogo1
DSPD1011,0.435,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.478,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.474,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.451,1,go,1,go1
DSPD1011,0.52,1,nogo,1,nogo1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.393,1,go,1,go1
DSPD1011,0.408,1,go,1,go1
DSPD1011,0.355,1,go,1,go1
DSPD1011,0.605,1,go,1,go1
DSPD1011,0.438,1,go,1,go1
DSPD1011,-1,0,go,1,go1
DSPD1011,0.343,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.815,1,go,1,go1
DSPD1011,0.397,1,go,1,go1
DSPD1011,0.421,1,go,1,go1
DSPD1011,0.357,1,go,1,go1
DSPD1011,0.338,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.543,1,go,1,go1
DSPD1011,0.387,1,go,1,go1
DSPD1011,0.501,1,nogo,1,nogo1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.653,1,go,1,go1
DSPD1011,0.576,1,nogo,1,nogo1
DSPD1011,-1,0,go,1,go1
DSPD1011,-1,0,go,1,go1
DSPD1011,0.286,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.343,1,go,1,go1
DSPD1011,0.44,1,go,1,go1
DSPD1011,0.518,1,go,1,go1
DSPD1011,0.509,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.323,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.728,1,go,1,go1
DSPD1011,0.456,1,nogo,1,nogo1
DSPD1011,0.414,1,go,1,go1
DSPD1011,-1,0,go,1,go1
DSPD1011,-1,0,go,1,go1
DSPD1011,-1,0,go,1,go1
DSPD1011,0.28,1,go,1,go1
DSPD1011,0.397,1,go,1,go1
DSPD1011,0.472,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.432,1,go,1,go1
DSPD1011,0.403,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.452,1,go,1,go1
DSPD1011,0.411,1,go,1,go1
DSPD1011,0.351,1,go,1,go1
DSPD1011,0.434,1,go,1,go1
DSPD1011,0.887,1,nogo,1,nogo1
DSPD1011,0.368,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.365,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.427,1,go,1,go1
DSPD1011,0.404,1,go,1,go1
DSPD1011,0.412,1,go,1,go1
DSPD1011,0.439,1,go,1,go1
DSPD1011,-1,0,go,1,go1
DSPD1011,-1,0,go,1,go1
DSPD1011,-1,0,go,1,go1
DSPD1011,-1,0,go,1,go1
DSPD1011,-1,0,go,1,go1
DSPD1011,-1,0,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,-1,0,go,1,go1
DSPD1011,-1,0,go,1,go1
DSPD1011,-1,0,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,-1,0,go,1,go1
DSPD1011,-1,0,go,1,go1
DSPD1011,-1,0,go,1,go1
DSPD1011,-1,0,go,1,go1
DSPD1011,-1,0,go,1,go1
DSPD1011,0.488,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.362,1,go,1,go1
DSPD1011,0.444,1,go,1,go1
DSPD1011,0.405,1,go,1,go1
DSPD1011,0.308,1,go,1,go1
DSPD1011,0.453,1,go,1,go1
DSPD1011,0.379,1,go,1,go1
DSPD1011,0.306,1,go,1,go1
DSPD1011,0.355,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.343,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.428,1,go,1,go1
DSPD1011,0.385,1,go,1,go1
DSPD1011,0.465,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.399,1,go,1,go1
DSPD1011,0.37,1,go,1,go1
DSPD1011,0.352,1,go,1,go1
DSPD1011,0.374,1,go,1,go1
DSPD1011,0.363,1,go,1,go1
DSPD1011,0.348,1,nogo,1,nogo1
DSPD1011,0.4,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.434,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.329,1,go,1,go1
DSPD1011,-1,0,nogo,1,nogo1
DSPD1011,0.558,1,go,1,go1
DSPD1011,-1,0,go,2,go2
DSPD1011,0.248,1,go,2,go2
DSPD1011,0.301,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.375,1,go,2,go2
DSPD1011,0.338,1,go,2,go2
DSPD1011,0.341,1,go,2,go2
DSPD1011,0.333,1,go,2,go2
DSPD1011,0.28,1,go,2,go2
DSPD1011,0.387,1,go,2,go2
DSPD1011,0.295,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.419,1,go,2,go2
DSPD1011,0.445,1,go,2,go2
DSPD1011,0.356,1,go,2,go2
DSPD1011,0.288,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.277,1,nogo,2,nogo2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.356,1,go,2,go2
DSPD1011,0.331,1,nogo,2,nogo2
DSPD1011,0.326,1,go,2,go2
DSPD1011,-1,0,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.278,1,go,2,go2
DSPD1011,0.284,1,go,2,go2
DSPD1011,0.263,1,go,2,go2
DSPD1011,0.393,1,go,2,go2
DSPD1011,0.269,1,go,2,go2
DSPD1011,0.299,1,go,2,go2
DSPD1011,0.323,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.307,1,go,2,go2
DSPD1011,0.461,1,go,2,go2
DSPD1011,0.391,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.32,1,go,2,go2
DSPD1011,0.305,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.367,1,go,2,go2
DSPD1011,0.318,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.376,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.422,1,go,2,go2
DSPD1011,0.255,1,go,2,go2
DSPD1011,0.509,1,go,2,go2
DSPD1011,0.283,1,go,2,go2
DSPD1011,0.315,1,go,2,go2
DSPD1011,0.269,1,go,2,go2
DSPD1011,0.407,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.358,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.385,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.303,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.33,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.457,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.461,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.23,1,go,2,go2
DSPD1011,0.275,1,go,2,go2
DSPD1011,0.271,1,go,2,go2
DSPD1011,0.455,1,go,2,go2
DSPD1011,0.404,1,go,2,go2
DSPD1011,0.352,1,go,2,go2
DSPD1011,0.257,1,go,2,go2
DSPD1011,0.308,1,nogo,2,nogo2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.3,1,go,2,go2
DSPD1011,0.382,1,go,2,go2
DSPD1011,0.414,1,go,2,go2
DSPD1011,0.288,1,go,2,go2
DSPD1011,0.284,1,go,2,go2
DSPD1011,0.252,1,nogo,2,nogo2
DSPD1011,0.318,1,go,2,go2
DSPD1011,0.271,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.257,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.315,1,go,2,go2
DSPD1011,0.361,1,go,2,go2
DSPD1011,0.274,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.318,1,go,2,go2
DSPD1011,0.447,1,go,2,go2
DSPD1011,0.3,1,go,2,go2
DSPD1011,0.359,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.321,1,go,2,go2
DSPD1011,0.29,1,nogo,2,nogo2
DSPD1011,0.409,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.336,1,go,2,go2
DSPD1011,0.362,1,go,2,go2
DSPD1011,0.326,1,go,2,go2
DSPD1011,0.318,1,go,2,go2
DSPD1011,0.37,1,go,2,go2
DSPD1011,0.304,1,go,2,go2
DSPD1011,0.322,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.27,1,go,2,go2
DSPD1011,0.271,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.344,1,go,2,go2
DSPD1011,0.285,1,go,2,go2
DSPD1011,0.337,1,go,2,go2
DSPD1011,0.319,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.302,1,go,2,go2
DSPD1011,0.334,1,nogo,2,nogo2
DSPD1011,0.305,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.43,1,go,2,go2
DSPD1011,0.426,1,go,2,go2
DSPD1011,0.286,1,go,2,go2
DSPD1011,0.524,1,go,2,go2
DSPD1011,0.306,1,go,2,go2
DSPD1011,0.296,1,go,2,go2
DSPD1011,0.354,1,go,2,go2
DSPD1011,0.335,1,go,2,go2
DSPD1011,0.278,1,go,2,go2
DSPD1011,0.324,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.289,1,go,2,go2
DSPD1011,0.291,1,go,2,go2
DSPD1011,0.291,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.279,1,go,2,go2
DSPD1011,0.338,1,go,2,go2
DSPD1011,0.293,1,go,2,go2
DSPD1011,0.273,1,go,2,go2
DSPD1011,0.267,1,go,2,go2
DSPD1011,0.244,1,go,2,go2
DSPD1011,0.261,1,nogo,2,nogo2
DSPD1011,0.287,1,go,2,go2
DSPD1011,0.298,1,go,2,go2
DSPD1011,0.276,1,go,2,go2
DSPD1011,0.287,1,go,2,go2
DSPD1011,-1,0,go,2,go2
DSPD1011,0.272,1,go,2,go2
DSPD1011,0.366,1,go,2,go2
DSPD1011,0.343,1,go,2,go2
DSPD1011,0.306,1,nogo,2,nogo2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.289,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.302,1,go,2,go2
DSPD1011,0.366,1,go,2,go2
DSPD1011,0.274,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.254,1,go,2,go2
DSPD1011,0.455,1,go,2,go2
DSPD1011,0.408,1,go,2,go2
DSPD1011,0.278,1,go,2,go2
DSPD1011,0.322,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.324,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.306,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.254,1,go,2,go2
DSPD1011,-1,0,nogo,2,nogo2
DSPD1011,0.272,1,go,2,go2
DSPD1021,0.66,1,go,1,go1
DSPD1021,0.372,1,go,1,go1
DSPD1021,0.531,1,go,1,go1
DSPD1021,0.389,1,nogo,1,nogo1
DSPD1021,0.391,1,go,1,go1
DSPD1021,0.517,1,go,1,go1
DSPD1021,0.576,1,go,1,go1
DSPD1021,0.424,1,go,1,go1
DSPD1021,0.406,1,go,1,go1
DSPD1021,0.56,1,go,1,go1
DSPD1021,0.441,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.401,1,go,1,go1
DSPD1021,0.571,1,go,1,go1
DSPD1021,0.373,1,go,1,go1
DSPD1021,0.425,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.472,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.37,1,go,1,go1
DSPD1021,0.624,1,go,1,go1
DSPD1021,0.558,1,nogo,1,nogo1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.505,1,go,1,go1
DSPD1021,0.475,1,go,1,go1
DSPD1021,0.338,1,go,1,go1
DSPD1021,0.591,1,go,1,go1
DSPD1021,0.607,1,go,1,go1
DSPD1021,0.339,1,go,1,go1
DSPD1021,0.421,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.475,1,go,1,go1
DSPD1021,0.578,1,go,1,go1
DSPD1021,0.37,1,go,1,go1
DSPD1021,0.416,1,nogo,1,nogo1
DSPD1021,0.408,1,go,1,go1
DSPD1021,0.359,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.302,1,go,1,go1
DSPD1021,0.322,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.288,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.305,1,go,1,go1
DSPD1021,0.664,1,go,1,go1
DSPD1021,0.869,1,go,1,go1
DSPD1021,0.37,1,go,1,go1
DSPD1021,0.388,1,go,1,go1
DSPD1021,0.42,1,go,1,go1
DSPD1021,0.536,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.293,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.444,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.342,1,nogo,1,nogo1
DSPD1021,0.441,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.34,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.455,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.583,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.356,1,go,1,go1
DSPD1021,0.371,1,go,1,go1
DSPD1021,0.422,1,go,1,go1
DSPD1021,0.691,1,go,1,go1
DSPD1021,0.407,1,go,1,go1
DSPD1021,0.408,1,go,1,go1
DSPD1021,0.455,1,go,1,go1
DSPD1021,0.526,1,nogo,1,nogo1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.458,1,go,1,go1
DSPD1021,0.391,1,go,1,go1
DSPD1021,0.54,1,go,1,go1
DSPD1021,0.49,1,go,1,go1
DSPD1021,0.577,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.506,1,go,1,go1
DSPD1021,0.456,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.422,1,nogo,1,nogo1
DSPD1021,0.523,1,go,1,go1
DSPD1021,0.401,1,nogo,1,nogo1
DSPD1021,0.411,1,go,1,go1
DSPD1021,0.49,1,go,1,go1
DSPD1021,0.337,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.424,1,go,1,go1
DSPD1021,0.526,1,go,1,go1
DSPD1021,0.422,1,go,1,go1
DSPD1021,0.391,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.408,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.795,1,go,1,go1
DSPD1021,0.39,1,nogo,1,nogo1
DSPD1021,0.357,1,go,1,go1
DSPD1021,0.605,1,go,1,go1
DSPD1021,0.423,1,go,1,go1
DSPD1021,0.422,1,go,1,go1
DSPD1021,0.354,1,go,1,go1
DSPD1021,0.441,1,go,1,go1
DSPD1021,0.337,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.441,1,go,1,go1
DSPD1021,0.504,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.323,1,go,1,go1
DSPD1021,0.403,1,go,1,go1
DSPD1021,0.373,1,go,1,go1
DSPD1021,0.39,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.455,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.388,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.337,1,go,1,go1
DSPD1021,0.488,1,go,1,go1
DSPD1021,0.521,1,go,1,go1
DSPD1021,0.405,1,go,1,go1
DSPD1021,0.408,1,go,1,go1
DSPD1021,0.405,1,go,1,go1
DSPD1021,0.505,1,go,1,go1
DSPD1021,0.405,1,go,1,go1
DSPD1021,0.357,1,go,1,go1
DSPD1021,0.459,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.427,1,go,1,go1
DSPD1021,0.394,1,go,1,go1
DSPD1021,0.512,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.355,1,go,1,go1
DSPD1021,0.376,1,go,1,go1
DSPD1021,0.286,1,go,1,go1
DSPD1021,0.692,1,go,1,go1
DSPD1021,0.394,1,go,1,go1
DSPD1021,0.469,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.337,1,go,1,go1
DSPD1021,0.405,1,go,1,go1
DSPD1021,0.421,1,go,1,go1
DSPD1021,0.387,1,go,1,go1
DSPD1021,0.356,1,go,1,go1
DSPD1021,0.544,1,go,1,go1
DSPD1021,0.322,1,go,1,go1
DSPD1021,0.237,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.396,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.373,1,go,1,go1
DSPD1021,0.612,1,go,1,go1
DSPD1021,0.475,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.526,1,go,1,go1
DSPD1021,0.405,1,go,1,go1
DSPD1021,0.422,1,go,1,go1
DSPD1021,0.422,1,go,1,go1
DSPD1021,0.397,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.489,1,go,1,go1
DSPD1021,0.343,1,nogo,1,nogo1
DSPD1021,0.349,1,go,1,go1
DSPD1021,-1,0,nogo,1,nogo1
DSPD1021,0.272,1,go,1,go1
DSPD1021,0.337,1,nogo,1,nogo1
DSPD1021,0.441,1,go,1,go1
DSPD1021,0.509,1,go,2,go2
DSPD1021,0.29,1,go,2,go2
DSPD1021,0.301,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.322,1,go,2,go2
DSPD1021,0.363,1,go,2,go2
DSPD1021,0.4,1,go,2,go2
DSPD1021,0.319,1,go,2,go2
DSPD1021,0.328,1,go,2,go2
DSPD1021,0.444,1,go,2,go2
DSPD1021,0.345,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.336,1,go,2,go2
DSPD1021,0.684,1,go,2,go2
DSPD1021,0.335,1,go,2,go2
DSPD1021,0.324,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.386,1,nogo,2,nogo2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.405,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.31,1,go,2,go2
DSPD1021,0.324,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.269,1,go,2,go2
DSPD1021,0.353,1,go,2,go2
DSPD1021,0.344,1,go,2,go2
DSPD1021,0.5,1,go,2,go2
DSPD1021,0.362,1,go,2,go2
DSPD1021,0.531,1,go,2,go2
DSPD1021,0.437,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.37,1,go,2,go2
DSPD1021,0.359,1,go,2,go2
DSPD1021,0.294,1,go,2,go2
DSPD1021,0.322,1,nogo,2,nogo2
DSPD1021,0.306,1,go,2,go2
DSPD1021,0.499,1,go,2,go2
DSPD1021,0.342,1,nogo,2,nogo2
DSPD1021,0.32,1,go,2,go2
DSPD1021,0.344,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.369,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.362,1,go,2,go2
DSPD1021,0.309,1,go,2,go2
DSPD1021,0.344,1,go,2,go2
DSPD1021,0.286,1,go,2,go2
DSPD1021,0.224,1,go,2,go2
DSPD1021,0.27,1,go,2,go2
DSPD1021,0.403,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.323,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.253,1,nogo,2,nogo2
DSPD1021,0.301,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.324,1,go,2,go2
DSPD1021,0.307,1,nogo,2,nogo2
DSPD1021,0.528,1,go,2,go2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,-1,0,nogo,2,nogo2
DSPD1021,0.253,1,go,2,go2
